deidentified_text,overview
10,"급여클럽 가입하고 커피 받아가세요!
**은행] 
[이벤트안내] 
*** 고객님!  
지금 급여클럽 가입만 하시면   
♥스타벅스 커피 1잔 1OO%♥ 드려요!  
**은행으로 두 달 연속 급여이체시 최대 2만 포인트도 더 드려요!  

▶이벤트 확인하고 커피 받으러 가기 
[URL]  

[슬기로운 첫급여생활 이벤트]  
**은행으로 급여입금 실적이 *** 고객님  
2. 기간 : 23.03.13(월)~23.11.30(목)  
3. 경품확인 : SOL 쿠폰함에서 확인  
   
[유의사항]  
**은행에서 정한 요건을 충족한 경우에 제공됩니다. 자세한 내용은 급여클럽 혜택안내 페이지를 참고하시기 바랍니다.  
**은행 홈페이지(www.shinhan.com)또는 [Service](SOL) 참조하시기 바랍니다.  
※경품은 사정에 따라 동급의 다른 상품으로 변경될 수 있으며, 이벤트 일정은 사정에 따라 변경되거나 조기 종료될 수 있습니다.  
※이 광고는 법령 및 내부통제기준에 따른 관련 절차를 거쳐 제공됩니다.  
**은행 고객센터1599-8000(평일 오전 9시~오후 6시/ 주말 및 공휴일 휴무)로 문의부탁드립니다. 
준법감시인 사전심사필 제2023-12408-1호(2023.05.31 ~ 2023.11.30) 
/거부(무료)XXX-XXX-XXXX",'급여클럽에 가입하고 급여를 두 달 연속 이체하면 스타벅스 커피와 최대 2만 포인트를 받을 수 있는 이벤트를 진행하는 은행의 마케팅 메시지'
11,"[Web발신]
**은행]
일 잘 하는 K-직장인은 혜택도 남다르게!

**은행으로 급여이체 하고,
이뤄드림 혜택 받기☆

**은행 급여이체 첫거래 *** 고객님
▶참여기간 : 2023.05.02(화)~2023.06.30(금)
**은행 계좌로 급여 받기
(5월, 6월 매월 급여이체하면 당첨 확률 두배)
▶ 이뤄드림혜택
① 100만 [Service](3명)
② 롯데호텔 숙박권 40만원권(5명)
③ CGV영화관람권 3만원권(100명)
④ 맥도날드 빅맥세트(3,000명)

▶ 이벤트 자세히 보기
bit.ly/K직장인이뤄드림

**은행 대표 스마트폰뱅킹 브랜드입니다.
※ 이벤트에 대한 상세 내용은 [Service]페이지를 참고하시기 바랍니다.
**은행으로 급여를 받지 않은 *** 고객님을 대상으로 합니다.
**은행 고객센터(XXXX-XXXX>0>4)
**카드가 운영하는 [Service][Service]통해 간편결제, 무료송금, 현금인출이 가능합니다. 
※ [Service]시점에 [Service]정상회원에 한해 적립됩니다. (미가입, 탈회회원, 휴면회원 등은 적립 제외)
※ [Service]: [Service](XXXX-XXXX)

※ 본 홍보물은 법령 및 내부통제기준에 따른 절차를 거쳐 제공됩니다.
※ 본 홍보물은 2023년 6월 30일까지 유효합니다.
준법감시인 심의필 제2023-광고-02477호(2023.04.11)
무료수신거부 XXX-XXX-XXXX","'**은행'에서 직장인 고객을 대상으로 급여이체를 통해 다양한 혜택을 제공하는 이벤트를 진행하고 있습니다. 이벤트 참여를 위해선 해당 은행 계좌로 급여를 이체해야 하며, 이를 통해 서비스 이용권, 호텔 숙박권, 영화관람권, 식사권 등 다양한 경품을 받을 수 있는 기회를 얻을 수 있습니다."
12,"[Web발신]
**은행]
*** 고객님의 스타일은?

오월 날씨 좋다! 오늘도 만보 걷기 도전~B.us M.etro W.alking BMW형?
묻고 더블로 가, 수익추구 선호형?
환율날씨따라 내 지갑별로 $, ￥, ?, 환테크 선호형?

*** 고객님의 스타일을 보여주세요~
부자되는 금융상품, 서비스는 저희가 준비할께요~

♣마이데이터 [Service]♣

지금 바로 등록하시고 
스벅커피 두잔+α 
최.대. 네가지 선물 받아가세요~

▶이벤트 참여 바로가기 : [URL]

[이벤트 [Service]♪] 100%당첨 럭키박스 이벤트♥
■ 기간: 2022.04.01~05.31까지
■ 방법
마이데이터 '[Service]' 서비스 가입하고 이벤트 응모
**은행 제외) 필수)
■ 경품
스타벅스 아메리카노 Tall사이즈 100% ★즉시 증정 ([Service]>쿠폰함)

[이벤트 둘♬] 새싹 화분을 키워보세요
■ 기간: 2022.04.04~ 05.31일까지
■ 방법
마이데이터 '[Service]' 서비스 가입하고 이벤트 응모
**은행 제외) 유지 필수)
■ 경품(최대 3가지 모두 증정)
기본 스타벅스 아메리카노 Tall사이즈 증정(6/10일 일괄지급 예정)
새싹 두개 모아→배달의 민족 5천원권! 
새싹 세개 모아→1만 [Service]

[유의사항] 
**은행 고객센터(1599-1111누르고 0번>4번)로 문의하시기 바랍니다.  
※ 새싹 화분 키워보세요 기프티콘은 이벤트 기간 종료후 6월 10일 일괄 발송 예정이며 지급 일정은 사정에 따라 변동될수 있습니다.  
※ [Service]자세한 사항은 [Service](XXXX-XXXX)로 문의바랍니다.  
※ ㈜핀크는 새싹 화분 키워보세요 이벤트의 운영 대행사로 본 이벤트 기프티콘  관련 자세한 문의사항은 ㈜핀크 고객센터(XXXX-XXXX)로 문의하시기 바랍니다.
※ [Service]시간 동안은 자산 연결 불가 합니다. (매일 23:30~익일 00:30)
※ 본 홍보물은 법령 및 내부통제기준에 따른 절차를 거쳐 제공됩니다. 
※ 본 홍보물은 2022년 5월31일까지 유효합니다. 준법감시인 심의필 제 2022-광고-3757호(2022.04.27)
무료수신거부 XXX-XXX-XXXX",'마이데이터 서비스'에 가입하고 이벤트에 참여하면 스타벅스 커피와 기프티콘 등 다양한 경품을 받을 수 있는 기간 한정 이벤트를 진행하는 은행의 마케팅 메시지입니다.
13,"[Web발신]
**증권]
중개형ISA에서 채권매매가 가능하다고?

이제는 채권도 중개형ISA에서~
같은 채권을 매수하더라도 이자소득에 대해 절세혜택이 덤!

**증권 중개형ISA에서는 장외채권부터
장내채권, 전단채, CB, BW까지 투자 가능합니다.

▶ 중개형ISA와 채권 투자tip 알아보고 가실게요:
bit.ly/ISA_bond

▶ 중개형ISA 계좌개설 바로가기:
bit.ly/ISA_account

[투자자 유의사항]
※ 가입전 설명 청취 및 상품설명서？약관 필독
※ 청약의 권유는 예비,간이 투자설명서에 따름
※ 원금손실 발생 가능 및 투자자 귀속
※ 예금보호 대상으로 운용되는 금융상품에 한해 5천만원까지(운용회사별 합산) 예금자 보호
※ 과세기준 및 방법 향후 변동 가능
※ 중도해지 시 또는 국세청 부적격 통보 시 과세특례 세액 추징
※ [중개형] 투자자가 운용대상 상품 직접 운용
※ 국내 주식형펀드 및 국내 주식형ETF 등(상장주식 매매차익 비과세)에서 손실 발생시 ISA내 예금, 다른 펀드 등에서 발생한 이익과 통산되지 않음

**증권 준법감시인 심사필 제 23 - 331호(2023.03.16~2024.03.14)
무료수신거부 XXX-XXXX-XXXX","증권 회사에서 중개형ISA를 통해 다양한 채권 투자가 가능하며, 이에 대한 절세혜택을 제공하는 서비스를 홍보하는 메시지입니다."
14,"**은행]
[Web발신]
**은행] 
「[Service]」 특별제휴 기념 꽝! 없는 럭키박스 이벤트

럭키박스 열기만 하면? 요기요 할인쿠폰 100% 당첨!
선착순 20만명 한정이오니 지금 바로 참여 해보세요~!

■럭키박스 열기 (※최신버전 업데이트 후 참여가능)
[URL]

■업데이트하기
안드로이드용 : [URL]
iOS용: [URL]

☞참여 경로: [Service]>전체메뉴>생활/혜택>혜택>이벤트>진행중이벤트

■이벤트 기간: 2021.12.30(목)~2022.1.26(수)

■이벤트 대상: 새로운 [Service]고객 누구나

■챗봇과 상담하기
[URL]

※본 이벤트는 [Service](최종 업데이트 버전)의 이벤트 페이지에서만 참여가능
**은행 고객정보에 등록된 휴대폰번호로 발송 및 재발송 불가
※「[Service]」 이벤트에 참여하기 전 반드시 고객정보상의 연락처를 확인하여 주시기 바람(연락처 불일치시 수령 불가)
※경품 당첨자는 별도 통지 하지 않으며 이벤트 페이지 內 실시간 확인 및 [Service]> 응모/당첨확인에 공지
**은행의 사정으로 변경 또는 중단될 수 있음
※계약체결/가입 전 설명서 및 약관 필독
※금융상품, 서비스에 대해 설명 요청 가능
**은행 고객센터(☎XXXX-XXXX)를 통해 확인 가능

준법감시인 심의필 제2021-3508-5호(2021.12.28)(유효기간 2022.1.28까지)
무료 수신 거부 XXX-XXXX-XXXX

☎15889999/무료수신거부0808535882","**은행의 새로운 서비스 고객을 대상으로 럭키박스 이벤트를 진행하며, 참여자 전원에게 요기요 할인쿠폰을 제공하는 이벤트를 진행 중입니다. 이벤트 참여는 서비스의 최신 버전 업데이트 후 가능하며, 당첨자 확인은 이벤트 페이지에서 실시간으로 가능합니다."
15,"**카드, 행사 안내]
[Web발신]
**카드]
**카드 최대 16만원 캐시백
 * 기간: ‘23.6.1~6.30
 * 내용: 
    ◎ Event1. 12만원 캐시백
**카드로 12만원 이상 이용 시 12만원 캐시백
       ※ 1만원 이상 [Service]필수
     - 이용기간: ’23.6.1~7.10
     - 7월말 캐시백
    ◎ Event2. 자동납부 최대 4만원 캐시백
     - 대상: Event 1 의 캐시백 대상 중 최근 6개월 이내 자동이체 납부 이력 없는 고객
**카드로 전기/도시가스/통신/아파트관리비 자동납부 신청 후, 최초 납부 시 항목당 1만원 캐시백
     - 납부 기간: ‘23.6.1~7.31
     -  8월말 캐시백
**카드 :  Deep Dream, Mr.Life
 * 이벤트 바로가기 : [URL]
■ 꼭! 알아두세요
- 내부 사정에 의해 사전 고지 없이 이벤트는 중단/변경 될 수 있습니다. 
- 상세 이벤트 내용은 꼭 이벤트 페이지를 확인하세요.
- 행사 안내 LMS를 *** 고객님께만 적용
- 당사의 다른 이용 이벤트와 중복 응모 및 변경 불가
**카드 연회비(8천원~1.8만원)
**카드별 연회비 등 상세사항은 상품설명서,약관 및 홈페이지 참조  
- 금융소비자보호법 제19조 제1항에 따라 해당 금융상품,서비스에 대해 설명받을 권리 있음
- 연체이자율은 '회원별, 이용상품별 약정금리+최대 연3%(최고 연20%)이내' 적용 
- 단,연체 발생 시점 약정금리가 없는 경우,약정금리는 아래와 같이 적용 
- 일시불 거래 연체 시 : 거래 발생 시점의 최소기간(2개월) 유이자 할부 금리
- 무이자 할부 거래 연체 시 : 거래 발생 시점의 동일한 할부 계약기간의 유이자 할부 금리
**카드발급이 제한될 수 있음
**카드이용대금(수수료 포함)은 지정 결제일에 상환하여야 함
**카드 이용대금 과도시, 개인신용평점 하락할 수 있음
- 개인신용평점 하락시,금융거래 불이익 발생할 수 있음
- 일정기간 연체시 모든 이용대금 변제 의무 발생할 수 있음
※여신금융협회 심의필 제2023-C1f-06344호(2023.06.15~2024.06.14)
※수신거부 XXX-XXX-XXXX(무료)","**카드에서 진행하는 이벤트로, 특정 금액 이상 사용 시 캐시백 혜택을 제공하며, 자동납부 신청 고객 중 특정 조건을 만족하는 고객에게 추가 캐시백 혜택을 제공합니다. 이벤트는 사전 고지 없이 변경될 수 있으며, 상세 내용은 이벤트 페이지에서 확인 가능합니다."
16,"(광고)[[Company]]모의투자대회 신청
[Web발신]
(광고)[[Company]]★7회 대학생 모의투자대회 개최 안내★

*** 고객님 안녕하세요~

참가신청한 고객 모두에게 '명랑핫도그' 쿠폰 증정합니다. 많은 혜택이 주어지니 많은 참가 부탁드려요.

▼7회 모의투자대회신청하고 투자금 1억받기

[URL]

▼대회 참여 시 드리는 경품 안내
 - 참가신청 : 명랑핫도그
 - 1회이상 매매 : 요기요 5만원
 - 출첵스템프 : 애플워치SE
 - 동문 다수 참석 : 스타벅스디저트세트
 - 첫 계좌개설 : 스타벅스아메리카노 모바일 쿠폰



※투자전 설명청취 및 상품설명서 필독※예금자보호법상 보호상품 *** 고객님
※자산가격 변동,환율변동,신용등급하락 등에 따른 원금손실(0~100%)발생가능 및 투자자귀속
**증권거래비용 등 추가 발생 가능
※채권:발행사 신용위험(부도, 파산 등)에 따른 원금손실 가능, 청약의 권유는 (예비,간이)투자설명서에 따름
※투자적격신용등급:채권의 경우 AAA및AA,A,BBB(각+,0,-)순, CP의 경우 A1및A2,A3(각각 +,0,-)순으로 구분

**증권 준법감시인 심사필 제2023-02776호
※ 유효기간 : 2023.03.21 ~ 2023.05.14

**증권
거부(무료)XXX-XXX-XXXX","""[[Company]]에서 주최하는 대학생 모의투자대회에 참가하면 다양한 경품과 함께 투자금 1억을 받을 수 있는 기회를 제공합니다."""
17,"(광고)스벅 쿠폰과 5천원 캐시백!
**카드] 
스타벅스 커피쿠폰 + 5천원 캐시백까지!
5초 만에 글로 간편 회원 가입하고, 다양한 혜택 받아가세요!

▶100% 혜택 받기:
[URL]

■ [혜택1] 글로 회원  가입 시 스타벅스 커피쿠폰100% 증정
- 인증 코드: [Service]3Q79CI
- 기간: 2023.7.17 ~ 7.30
- 경품 발송일: 2023.8.14(개별 문자 발송)

▶ 초간단 참여 방법
1) 상단의 인증 코드를 복사
2) 링크 클릭 후 인증 코드 붙여 넣고 간편가입 하면 완료!

■ [혜택2] 글로 하이퍼 X2 50% 할인 + 캐시백
**카드로  글로 하이퍼 X2 구매 시, 5천원 캐시백
- 이벤트 기간: ~ 2023.8.6(소진 시 종료)
- 캐시백 지급일: 2023.8.31 이내 본인 결제계좌로 입금

■꼭 알아두세요
-  만 19세 이상 성인만 참여 가능
- 글로 회원가입 이력이 없는 문자수신고객 대상으로 진행.
- 발송된 인증 코드는 중복 사용 불가, 타인에 공유 시 사용 불가
- 캐시백은  [혜택1]의 인증 코드로 가입한 고객을 대상으로만 진행됨
**카드 탈회 시 지급 제외됨

계약 체결 전 상품설명서와 약관을 확인하시기 바랍니다
**카드 사용액이 과도할 경우, 귀하의 개인신용평점이 하락할 수 있습니다.
개인신용평점 하락 시 금융거래 관련 불이익이 발생할 수 있습니다.
일정기간 원리금 연체 시, 모든 원리금 변제 의무가 발생할 수 있습니다.
**카드발급이 제한될 수 있습니다.
**카드이용대금과 수반되는 모든 수수료를 지정된 대금 결제일에 상환합니다.
금융소비자는 해당상품 또는 서비스에 대하여 설명을 받을 권리가 있으며, 그 내용을 충분히 이해한 후 거래하시기 바랍니다.
**카드 광고성 정보 수신 *** 고객님께 발송되었습니다.(동의 여부는 전 영업일자 기준)

■[문의]
글로 케어 센터: XXX-XXXX-XXXX

**카드의 영업정책 및 제휴업체의 사정으로 변경 또는 중단될 수 있습니다.

※ 준법감시인 심의필
230706-02501-LMS(2023.07.06)
※ 무료수신거부 ☎XXX-XXXX-XXXX","""글로 회원 가입 시 스타벅스 커피 쿠폰 증정 및 특정 제품 구매 시 캐시백 혜택 제공 이벤트 진행"""
18,"신용대출 이지론플러스 금리 할인!!
**카드] 간편한 신청, 중도상환수수료 없는 이지론플러스 금리할인!!   

■ *** 고객님께 드리는 혜택: 
 - 가능   금액 : 240만원 
 - 할인전금리 : 연 18.90%
 - 할인후금리 : 연 18.60%
 - 적용 기간 :2023.3.3 (금) ~ 4.3 (월)

■ 신청방법
1. [Service]
[URL]
2. 모바일 홈페이지  
 [URL]
**은행 자동화기기 
4. 금융서비스센터 ☎XXXX-XXXX / 고객센터 ☎XXXX-XXXX  

※ 신청가능시간 01:00 ~ 23:00

■ 꼭 알아두세요 
- 대출가능여부 및 대출가능금액은 2023년 2월 28일 기준이며 신청 당시 개인신용평점과 회사정책에 따라 변동될 수 있음
- 대출취급이 부적정한 경우(개인신용평점 낮음, 연체사유 발생 등) 대출이 제한 될 수 있음
- 취급수수료 및 중도상환수수료 없음
- 신청 전 상품설명서와 약관을 반드시 확인 필수
- 이지론플러스 금리: 연 5.9%~19.9% 
 (개인신용평점 등에 따라 차등 적용)
- 연체이자율: ""정상이자율+연체가산이자율(3%p)""로 법정 최고금리 (연20%) 이내에서 적용
- 이자 납입일에 이자를 납입하여야 함
- 대출상환방법: 원(리)금균등상환
- 상환능력에 비해 대출금이 과도할 경우, 귀하의 개인신용평점이 하락할 수 있음
- 개인신용평점 하락 시 금융거래와 관련된 불이익이 발생할 수 있음
- 일정기간 원리금을 연체할 경우, 모든 원리금을 변제할 의무가 발생할 수 있음
- 금융소비자는 해당 상품 또는 서비스에 대하여 설명을 받을 권리가 있으며, 그 설명을 듣고 내용을 충분히 이해한 후 거래하시기 바랍니다.

**카드 고객센터 (☎XXXX-XXXX) 

**카드의 영업정책에 따라 변경 또는 중단 될 수 있습니다.
**카드 광고성 정보 수신 *** 고객님께 발송되었습니다.
(동의 여부는 전 영업일자 기준으로 발송 시점과 다를 수 있으니 양해를 부탁드립니다)
※ 여신금융협회 심의필 제 2022-L1f - 10699호 (2022.12.02 ~ 2023.12.01)
※ 무료수신거부 ☎XXX-XXXX-XXXX","'**카드'에서 중도상환수수료 없는 '이지론플러스' 신용대출의 금리 할인 이벤트를 진행하며, 신청 방법과 주의사항 등을 안내하는 메시지입니다."
19,"가입만 해도 신세계상품권 증정!
**카드] 

*** 고객님께서
[Service]하셔도!

신세계상품권(이마트)
5천원 쿠폰 드려요~

▶ [Service]바로가기
- [URL] 

■ 혜택 
- 본 메시지 수신 후 기간 내 [Service]시 신세계상품권(이마트) 5천원 쿠폰 증정

■ 기간
2022.11.21(월) ~ 11.30(수)

■ 대상
**카드 제외)

■ 혜택 제공
- 2022.12.9(금) 이내 [Service]휴대폰번호로 모바일 쿠폰 전송

■ 꼭 알아두세요
- 응모 불필요
- 본 메시지 수신 고객에 한해 혜택 제공
- [Service]신규등록 이벤트와 중복 적용 불가
**카드 해지 및 [Service]시 대상에서 제외

**카드 광고성 정보 수신에 *** 고객님께 발송되었습니다.(전 영업일자 기준)

■ 문의
**카드 고객센터(☎XXXX-XXXX)

■ [Service]
- [URL]

한번에, 한손에, 한눈에 [Service]
언제 어디서나 간편하게 결제하고, 쓸 때마다 받는 혜택을 경험하세요.

**카드의 영업정책 및 제휴업체의 사정으로 변경 또는 중단될 수 있습니다.

※ 준법감시인 심의필 221115-03731-LMS(2022.11.15)

====================
[Service]사용하면 
월 최대 1만원 추가적립!
[URL]
====================
※ 무료수신거부 ☎XXX-XXXX-XXXX","해당 서비스를 이용하면 신세계상품권 쿠폰을 받을 수 있는 이벤트를 진행 중이며, 이벤트 기간 동안 서비스를 이용하는 고객에게는 모바일 쿠폰이 전송될 예정입니다."
20,"[Service]첫 결제라면?!
**카드] [Service]첫 결제라면?!
5천원 배민1쿠폰 GET! 

■ 기간: 2022.6.27(월)~7.3(일)

■ 혜택
- 배달의민족에서 [Service]최초 건당 1만원 이상 결제 시, [배민1] 5천원 쿠폰 지급
- 쿠폰 지급 : 2022.7.15(금) 이내 배달의민족 [My배민][쿠폰함]으로 혜택 제공

■ 대상: 2021년 1월 1일 이후 [Service]이력이 없는 고객 (배달의민족을 포함한 전 가맹점 기준)

■ 꼭 알아두세요
- [Service]기준 1회 혜택 제공
- ISP, [Company] 등 간편결제 결제 시 혜택 제공 불가
**카드 결제 건 제외
**카드 및 [Service]시 혜택 제공 불가
**카드 결제금액 기준으로 혜택 제공)
**카드 고객센터 (XXXX-XXXX, 09:00~18:00)

▶[Service]바로가기: [URL]

**카드 광고성 정보 수신 *** 고객님께 발송되었습니다.(동의 여부는 전 영업일자 기준으로 발송 시점과 다를 수 있으니 양해를 부탁드립니다.)

■ 문의
**카드 고객센터 (☎XXXX-XXXX)

**카드의 영업정책 및 제휴업체의 사정으로 변경 또는 중단될 수 있습니다.

※ 준법감시인 심의필 220622-01931-PUH (2022.06.22)


---------------------------------------
세상 편리한 결제 [Service]설치
[URL]
꽝없는 즉석 뽑기!
[URL]
---------------------------------------
※ 무료수신거부 ☎XXX-XXXX-XXXX","""특정 결제 서비스를 처음 이용하는 고객을 대상으로, 일정 금액 이상 결제 시 배달 앱 쿠폰을 제공하는 이벤트 진행"""
21,"**카드 진에어 최대 1만원 할인
**카드]
진에어 X [Service]체크 할인 

**카드로 진에어 항공권 결제 시 최대 1만원 할인 

1. 김포~사천 : 5만원 이상 결제 시 1만원 할인 

2. 이외 국내선 전노선: 5만원 이상 결제 시 5천원 할인	

이벤트 자세히 보기 ☞[URL]
■ 기간: 2022.5.30(월)~6.30(목)
**카드 회원

■ 꼭 알아두세요!
**카드로 결제 시 즉시 할인 
- 간편결제 (카카오페이/[Company]/페이코/토스)는 행사 대상에서 제외
- 국내선 전 노선(편도/왕복 포함), 항공 운임 기준(유류할증료/TAX 제외)
- 쿠폰 사용 기간 : 탑승권 발급일 ~ 2022년 6월 30일
- 탑승 대상 기간 : 탑승권 발급일 ~ 2022년 7월 24일
- 탑승 제외 기간 : 2022년 6월 4일 ~ 2022년 6월 6일
- 본 혜택은 쿠폰 사용 기준으로 선착순 한정
- 행사는 당사 또는 제휴사의 사정으로 행사 변경 및 중단 가능
- 해당 쿠폰은 지정된 사용, 탑승기간 맞추어 이용 가능하며, 기타 할인 쿠폰, 부가서비스 쿠폰, 프로모션 코드와 중복 적용이 불가
- 기타 행사 관련 사항은 진에어의 제휴정책을 따름.

**카드 광고성 정보수신 *** 고객님께 발송되었습니다. (전 영업일자 기준)

■ 문의
**카드 고객센터 XXXX-XXXX

**카드의 영업정책 및 제휴업체의 사정으로 변경 또는 중단될 수 있습니다.

※ 준법감시인 심의필 220519-01481-LMS(2022.05.19~2023.05.18)


세상 편리한 결제 [Service]설치
[URL]
꽝 없는 즉석 뽑기
[URL]
※ 무료수신거부 ☎XXX-XXXX-XXXX",'**카드'를 사용하여 진에어 항공권을 결제하면 최대 1만원 할인 혜택을 받을 수 있는 이벤트를 진행 중입니다.
22,"30만원 쓰면 7천포인트리 드려요
**카드]
**카드만의 풍성한 혜택! 이번 달엔 무엇??

■ 내용
**카드 건당 이용금액대별 포인트리 제공 
(회원별 큰 금액 기준 1회 제공)

ㅇ 건당 30만원 이상: 7천포인트리
ㅇ 건당 50만원 이상: 1만포인트리
ㅇ 건당 100만원 이상: 2만5천포인트리


☞ 응모 바로 가기!
[URL]

■ 기간: 2022.3.25(금)~4.10(일)
**카드 회원
■ 혜택 제공: 2022.4.22(금) 이내 본인 회원 앞 적립

■ 꼭 알아두세요
- 응모 필수, 응모와 이용 순서는 관계없음
- 기간 내 이용금액 중 2022.4.18(월)까지 미매입된 금액, 취소금액, 신용/체크 선택 결제 서비스 이용금액, 상품권 및 지방세 업종, 포인트리 충전금액 제외
**카드 서비스 혜택과 중복 적용 가능
**카드 해지 시 대상에서 제외
**카드 광고성 정보 수신 *** 고객님께 발송되었습니다.(동의 여부는 전 영업일자 기준)

**카드 고객센터(☎XXXX-XXXX)
※ 보이는 ARS ☞ [URL]

**카드의 영업정책 및 제휴업체의 사정으로 변경 또는 중단될 수 있습니다.
※ 준법감시인 심의필 220324-00763-LMS
(2022.03.24)
※ 무료수신거부 ☎XXX-XXXX-XXXX","'**카드'에서는 카드 사용 금액에 따라 포인트를 적립해주는 이벤트를 진행하며, 이용금액이 높을수록 더 많은 포인트를 받을 수 있습니다. 이벤트 참여는 응모를 통해 가능하며, 특정 제외 사항이 적용됩니다."
23,"**카드 캐시백 이벤트
**카드]
**카드로 하고 2만원 캐시백 받으세요!

■ 내용
**카드 총 100만원 이상 이용 시 2만원 캐시백

☞ 로그인 없이 바로 응모하기
[URL]

■ 기간 : 2021.10.26(화)~11.25(목)
**카드 제외)
**카드의 출금계좌로 입금 예정 

■ 꼭 알아두세요
- 본 메시지 수신 회원에 한하여 제공
**카드의 체크 이용금액
**카드 타 이벤트 혜택 중복 가능
**카드해지 시 혜택 제공 불가 

**카드 광고성 정보 수신 *** 고객님께 발송되었습니다.(동의 여부는 전 영업일자 기준으로 발송 시점과 다를 수 있으니 양해를 부탁드립니다.)

■ 문의
**카드 고객센터: ☎XXXX-XXXX
※ '보이는 ARS' ☞[URL]

**카드의 영업정책 및 제휴업체의 사정으로 변경 또는 중단될 수 있습니다.
※ 준법감시인 심의필 210913-03181-LMS(2021.09.13)

■ 상생소비지원금 실적 안내
[URL]
※ 무료수신거부 ☎XXX-XXXX-XXXX","해당 카드를 이용해 총 100만원 이상 결제 시 2만원 캐시백을 받을 수 있는 이벤트를 진행 중이며, 이벤트 기간 동안 응모 가능하다."
24,"쏠야구 퀴즈 정답 못 맞춰도 1천P 드려요
**은행] 
[이벤트안내] 
정답 못 맞춰도 1천P 드리는데.. 정말 안 받으실거에요?! 

지금 쏠야구 퀴즈 푸시면  
묻지도 따지지도 않고 1천 포인트를 드립니다. (퀴즈 풀기만 해도 100% 지급!) 

▶지금 바로 퀴즈풀기 : [URL] 
([Service]>[Service]>쏠야구>야구상식 쏠퀴즈) 
▶이벤트대상: 본 문자 수신 후 상단 링크를 통해 이벤트 기간 내 [Service]쏠퀴즈 참여 완료한 고객 (정답 여부 관계 없음) 
▶이벤트기간: 2023.6.19(월)~2023.6.30(금) 
▶이벤트경품 : 마이[Service]1천포인트 
▶경품지급일: 23.07.07(금) 예정 

[유의사항] 
**은행이 *** 고객님(문자 최초 수신 고객)만 참여 가능합니다.  
※마이[Service]위해서는 적립일까지 [Service]유지가 필수입니다.  
※본 이벤트는 사정에 따라 일정이 불가피하게 변경될 수 있습니다. 
※개별 당첨 안내는 없으며, 이벤트 당첨 시 마이[Service]1천P는 23.07.07(금)에 일괄 지급됩니다.  
※이벤트 조건 충족시 1인 1회에 한해 마이[Service]. 
**은행의 사정으로 변경되거나 조기 종료 될 수 있습니다. 
※이벤트 상품은 사정에 따라 동급의 다른 상품으로 변경될 수 있습니다. 
※ 이 광고는 법령 및 내부통제 기준에 따른 관련 절차를 거쳐 제공됩니다. 
**은행 고객상담센터 XXXX-XXXX (평일 오전 9시 ~ 오후 6시/주말 및 공휴일 휴무)로 부탁드립니다. 
준법감시인 사전심사필 제2023-12683-1호(2023.06.19 ~ 2023.06.30) 
/거부(무료)XXX-XXX-XXXX","'**은행'에서 야구 퀴즈 이벤트를 진행하며, 퀴즈에 참여만 해도 1천 포인트를 지급하는 이벤트를 진행 중입니다. 이벤트 기간 동안 퀴즈에 참여하면 경품이 지급되며, 당첨자에게는 특정 날짜에 일괄로 포인트가 지급됩니다."
25,"[Web발신]
**은행]
[Service]*** 고객님만을 위한 특별혜택!
☆뮤지컬 맘마미아 50% 할인☆

특별한 혜택의 주인공으로 모십니다!
[Service]뮤지컬 보러가자~♪

▼50%할인 특별혜택 받으러 가기▼
[URL]

▷ 참여대상: [Service]*** 고객님
▷ *** 고객님혜택: 뮤지컬 맘마미아 4/26(수) 저녁 7시 30분 공연 전좌석 50% 할인
▷ [Service]*** 고객님 예매가능시간: 4/13(목) 오후 2시~ 4/25(화) 오후 5시
▷ [Service]*** 고객님 예매가능시간: 4/14(금) 오후 4시~ 4/25(화) 오후 5시
※ [Service]*** 고객님은 2023.03.30 이후 간편인증 최초 등록 완료 *** 고객님입니다.

**은행 대표 스마트폰 뱅킹 브랜드입니다.
**은행 고객센터(XXXX-XXXX>0>4)
※ 본 홍보물은 법령 및 내부통제기준에 따른 절차를 거쳐 제공됩니다.
※ 본 홍보물은 2023년 4월 26일까지 유효합니다. 준법감시인 심의필 제 2023-광고-02547호(2023.04.13)
무료수신거부 XXX-XXX-XXXX",'**은행'이 제공하는 서비스를 이용하는 고객들을 대상으로 뮤지컬 맘마미아 티켓을 50% 할인된 가격에 제공하는 이벤트를 진행합니다.
26,"[Web발신]
**은행]
찾았다 내 돈!

*** 고객님~
1분만에 잊고 있던 내 돈 찾고
스타벅스 아메리카노(T) 쿠폰 바로 받는 방법!

①[Service]가입하기
②스벅 커피 쿠폰 발급 받기 클릭!

▶ 쿠폰 받으러 가기 : [URL]

**은행의 대표 스마트폰뱅킹 브랜드입니다.
**은행에 개설된 본인 명의 계좌를 조회하고, 이체 등을 할 수 있는 서비스입니다.
**은행 고객센터(XXXX-XXXX>0>4)
※본 홍보물은 법령 및 내부통제기준에 따른 절차를 거쳐 제공됩니다.
※본 홍보물은 2022년 3월 31일까지 유효합니다.
준법감시인 심의필 제2022-광고-1591호(2022.01.26)
무료수신거부 XXX-XXX-XXXX","'**은행'이 제공하는 스마트폰뱅킹 서비스에 가입하고, 잊고 있던 자신의 돈을 찾아 스타벅스 아메리카노 쿠폰을 받는 이벤트를 진행 중입니다."
